timestamp,mac,rssi,name,advertisement,lat,lon,accuracy
20151103 13:44:41,88:C6:26:43:89:49,-80,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,88:C6:26:43:89:49,-83,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-91,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-91,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-92,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,88:C6:26:43:89:49,-77,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-96,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-95,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-91,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-91,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,88:C6:26:43:89:49,-81,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-91,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-87,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-96,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,88:C6:26:43:89:49,-84,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-93,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,4D:D8:3C:76:4F:C3,-92,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,88:C6:26:43:89:49,-80,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-89,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:46,52:01:11:E1:B8:DD,-91,null,02011a13ff4c000c0e002b185826e8cee0481c33ec7525000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:51,88:C6:26:43:89:49,-89,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:51,4D:D8:3C:76:4F:C3,-96,null,02011a1aff4c00021539ed98ff2900441a802f9c398fc199d200000000c80000000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:51,88:C6:26:43:89:49,-92,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:51,88:C6:26:43:89:49,-92,null,0201060208001107757ed3e418284a0c8362c229c3a6da7207ff88c626438949000000000000000000000000000000000000000000000000000000000000,45.5218793,-122.6762258,17
20151103 13:44:56,52:01:11:E1:B8:DD,-88,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:44:56,52:01:11:E1:B8:DD,-89,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:44:56,52:01:11:E1:B8:DD,-88,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:44:56,1C:1A:C0:90:84:58,-94,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:44:56,52:01:11:E1:B8:DD,-95,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:44:56,52:01:11:E1:B8:DD,-90,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5217484,-122.6761493,20
20151103 13:45:01,52:01:11:E1:B8:DD,-95,null,02011a13ff4c000c0e002c18fb411818417741bbce1e50000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,29
20151103 13:45:06,1C:1A:C0:5C:BC:C8,-96,null,02011a0bff4c00090603100ac21b750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,29
20151103 13:45:06,CE:55:43:BC:13:FB,-92,One,0201061106ba5689a6fabfa2bd01467d6e9e12abad05160a18050404094f6e65020afa000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,29
20151103 13:45:06,1C:1A:C0:5C:BC:C8,-92,null,02011a0bff4c00090603100ac21b750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,102.4570007324
20151103 13:45:11,1C:1A:C0:5C:BC:C8,-88,null,02011a0bff4c00090603100ac21b750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,102.4570007324
20151103 13:45:11,1C:1A:C0:90:84:58,-95,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,102.4570007324
20151103 13:45:11,1C:1A:C0:5C:BC:C8,-90,null,02011a0bff4c00090603100ac21b750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,102.4570007324
20151103 13:45:11,1C:1A:C0:90:84:58,-92,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5216553,-122.6761847,102.4570007324
20151103 13:45:16,CE:55:43:BC:13:FB,-86,One,0201061106ba5689a6fabfa2bd01467d6e9e12abad05160a18050404094f6e65020afa000000000000000000000000000000000000000000000000000000,45.5215707,-122.6761457,18
20151103 13:45:26,4D:65:10:E3:5C:90,-97,null,02011a13ff4c000c0e008b48d39daaf30e1972d58425d0000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5215529,-122.6762511,15
20151103 13:45:42,4D:65:10:E3:5C:90,-93,null,02011a13ff4c000c0e009048834c568f4bc4f4cca02199000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5213738,-122.6763584,25
20151103 13:45:51,4D:65:10:E3:5C:90,-96,null,02011a13ff4c000c0e00944812439d62eb8a5e01f04451000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5212735,-122.6763435,23
20151103 13:45:51,4D:65:10:E3:5C:90,-92,null,02011a13ff4c000c0e00944812439d62eb8a5e01f04451000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5212735,-122.6763435,23
20151103 13:45:51,4D:65:10:E3:5C:90,-93,null,02011a13ff4c000c0e00944812439d62eb8a5e01f04451000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5212735,-122.6763435,23
20151103 13:45:52,4D:65:10:E3:5C:90,-93,null,02011a13ff4c000c0e00944812439d62eb8a5e01f04451000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5212735,-122.6763435,23
20151103 13:45:56,4D:65:10:E3:5C:90,-89,null,02011a13ff4c000c0e0097488281e74a6f8594ab57cc94000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5210991,-122.6763952,22
20151103 13:45:56,4D:65:10:E3:5C:90,-91,null,02011a13ff4c000c0e0097488281e74a6f8594ab57cc94000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5210991,-122.6763952,22
20151103 13:46:06,5B:DA:D6:04:AF:6E,-87,null,02011a13ff4c000c0e00d262925ad5d820b69b09697a4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208935,-122.676409,28
20151103 13:46:06,5B:DA:D6:04:AF:6E,-90,null,02011a13ff4c000c0e00d262925ad5d820b69b09697a4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208935,-122.676409,28
20151103 13:46:21,4B:EF:6D:28:05:5C,-98,null,02011a13ff4c000c0e00ac840c94730b3b023803c074e0000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208935,-122.676409,114.7559967041
20151103 13:46:21,4B:EF:6D:28:05:5C,-95,null,02011a13ff4c000c0e00ac840c94730b3b023803c074e0000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208935,-122.676409,114.7559967041
20151103 13:46:21,4B:EF:6D:28:05:5C,-97,null,02011a13ff4c000c0e00ac840c94730b3b023803c074e0000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208935,-122.676409,114.7559967041
20151103 13:46:26,68:D9:3C:91:48:10,-92,null,02011a0bff4c00090603520a2801ad0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5212558,-122.6760917,21.0620002747
20151103 13:46:36,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006d4da3dd45910f6e31079267ba000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,4D:65:10:E3:5C:90,-88,null,02011a13ff4c000c0e009848c566df49daa72bec3da09b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-91,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-91,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-90,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-91,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-90,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-88,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-91,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:41,73:03:9E:1A:98:9B,-91,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5208186,-122.6766769,19
20151103 13:46:46,73:03:9E:1A:98:9B,-85,null,02011a13ff4c000c0e006e4d7493aad0e1c4fcd93301ab000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5207874,-122.6766726,16
20151103 13:46:56,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e006f4dffbcfc475049f51af4f8b7000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5207512,-122.6766902,17
20151103 13:46:56,73:03:9E:1A:98:9B,-90,null,02011a13ff4c000c0e006f4dffbcfc475049f51af4f8b7000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5207512,-122.6766902,17
20151103 13:47:11,73:03:9E:1A:98:9B,-79,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-84,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-82,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-84,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-79,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-79,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:11,73:03:9E:1A:98:9B,-82,null,02011a13ff4c000c0e00714d298d73332b7c010b9db8c5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5205978,-122.6766611,18
20151103 13:47:16,58:91:A1:C7:3B:FF,-89,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:16,58:91:A1:C7:3B:FF,-82,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:16,5E:E6:FC:B9:6A:F8,-93,null,02011a13ff4c000c0e00a678a007da2407e84cf7d45409000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:16,58:91:A1:C7:3B:FF,-85,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,58:91:A1:C7:3B:FF,-80,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,73:03:9E:1A:98:9B,-87,null,02011a13ff4c000c0e00724da2f1b67b685f242b9c1355000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,7B:E2:8B:C7:A7:68,-88,null,02011a13ff4c000c0e00247e6fe2baa57018d7a1a47521000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,73:03:9E:1A:98:9B,-95,null,02011a13ff4c000c0e00724da2f1b67b685f242b9c1355000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,1C:1A:C0:90:84:58,-87,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,58:91:A1:C7:3B:FF,-78,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,73:03:9E:1A:98:9B,-92,null,02011a13ff4c000c0e00724da2f1b67b685f242b9c1355000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:21,58:91:A1:C7:3B:FF,-77,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.52046,-122.6765739,16
20151103 13:47:26,73:03:9E:1A:98:9B,-87,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,58:91:A1:C7:3B:FF,-58,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-86,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-84,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-86,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-87,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,58:91:A1:C7:3B:FF,-61,null,02011a13ff4c000c0e004955b97d1633ab8d68c57c5687000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-90,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,7B:E2:8B:C7:A7:68,-88,null,02011a13ff4c000c0e00257ec2bf15a969bf1612212c2f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-89,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:26,73:03:9E:1A:98:9B,-84,null,02011a13ff4c000c0e00734ddc7a9f708b5892799c617d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-78,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-79,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-75,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-81,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-77,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-81,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-83,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-79,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,1C:1A:C0:90:84:58,-87,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-81,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-85,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,5C:26:6B:46:3B:E5,-94,null,02011a13ff4c000c0e0077037ec0bcc527c49f169c315b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-80,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:31,58:91:A1:C7:3B:FF,-79,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203842,-122.6768487,28
20151103 13:47:36,77:BD:13:60:69:B3,-94,null,02011a13ff4c000c0e00f102a592d572c25586209995cf000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:36,58:91:A1:C7:3B:FF,-84,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:36,1C:1A:C0:90:84:58,-83,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:36,58:91:A1:C7:3B:FF,-86,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:36,1C:1A:C0:90:84:58,-82,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:36,58:91:A1:C7:3B:FF,-85,null,02011a13ff4c000c0e004c552158a5eb62d99fbe384fa9000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,49:B2:6F:01:21:D4,-94,null,02011a13ff4c000c0e00c22b8f266cc50bfdf6c7f202a7000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,1C:1A:C0:90:84:58,-90,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,58:91:A1:C7:3B:FF,-85,null,02011a13ff4c000c0e004d557bc95fe8cb752c2837c00d000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,1C:1A:C0:90:84:58,-94,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,7B:E2:8B:C7:A7:68,-90,null,02011a13ff4c000c0e00297e3d6c4cd4f404094792f69c000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:41,1C:1A:C0:90:84:58,-88,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,25
20151103 13:47:46,49:B2:6F:01:21:D4,-92,null,02011a13ff4c000c0e00c32bcd25ce09a022c7e1411780000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:46,1C:1A:C0:90:84:58,-95,null,02011a0bff4c0009060301c0a880d10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:51,6C:9A:21:57:42:08,-92,null,02010613ff4c000c0e00af73084f23a0ca0508a857228b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:51,78:BE:4C:30:1A:0D,-92,null,02010613ff4c000c0e006255d7a82a2210c09561d4367f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:51,7B:BB:81:7E:E6:56,-94,null,02010613ff4c000c0e007a9b0d707170f0205dbf154c9b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:51,78:BE:4C:30:1A:0D,-95,null,02010613ff4c000c0e006255d7a82a2210c09561d4367f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5203489,-122.6769306,113.8420028687
20151103 13:47:56,4A:DF:7B:0A:A8:10,-89,null,02011a13ff4c000c0e001f1336a18dae4d5c1e8d1f50fd000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5200346,-122.6769646,25
20151103 13:47:56,6C:9A:21:57:42:08,-92,null,02010613ff4c000c0e00af73084f23a0ca0508a857228b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5200346,-122.6769646,25
20151103 13:47:56,C4:40:57:5C:6E:F3,-91,Charge,0201061106ba5689a6fabfa2bd01467d6e00fbabad09160a180804e39500000709436861726765020afa0000000000000000000000000000000000000000,45.5200346,-122.6769646,25
