timestamp,mac,rssi,name,advertisement,lat,lon,accuracy
20151102 15:53:53,6D:63:2C:BF:89:C4,-82,null,02011a13ff4c000c0e0094c79e1c67d86ce5cbc493b327000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5236599,-122.6757865,21.0
20151102 15:53:54,38:99:0D:2B:E5:11,-75,null,0201041aff4c00021566622e6d652f40ca9e6f6f716661636514b46114c50000000000000000000000000000000000000000000000000000000000000000,45.5236599,-122.6757865,21.0
20151102 15:53:54,21:8B:14:61:B4:14,-94,null,0201040303b8fe17ffab0151e52b0d3d54d0ec5ee4984110d00284c539d91300000000000000000000000000000000000000000000000000000000000000,45.5236599,-122.6757865,21.0
20151102 15:53:54,6D:63:2C:BF:89:C4,-78,null,02011a13ff4c000c0e0094c79e1c67d86ce5cbc493b327000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5236599,-122.6757865,21.0
20151102 15:53:54,B0:34:95:4C:49:17,-89,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5236599,-122.6757865,21.0
20151102 15:53:59,6D:63:2C:BF:89:C4,-82,null,02011a13ff4c000c0e0095c7ac783be61cf2bbed660d26000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-88,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,38:99:0D:2B:E5:11,-82,null,0201041aff4c00021566622e6d652f40ca9e6f6f716661636514b46114c50000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,21:8B:14:61:B4:14,-85,null,0201040303b8fe17ffab0151e52b0d3d54d0ec5ee4984110d00284c539d91300000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-91,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,B0:34:95:4C:49:17,-77,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-87,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-89,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-91,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,6D:63:2C:BF:89:C4,-81,null,02011a13ff4c000c0e0095c7ac783be61cf2bbed660d26000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-84,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,B0:34:95:4C:49:17,-78,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-81,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,6D:63:2C:BF:89:C4,-73,null,02011a13ff4c000c0e0095c7ac783be61cf2bbed660d26000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,B0:34:95:4C:49:17,-70,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,38:99:0D:2B:E5:11,-88,null,0201041aff4c00021566622e6d652f40ca9e6f6f716661636514b46114c50000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,21:8B:14:61:B4:14,-87,null,0201040303b8fe17ffab0151e52b0d3d54d0ec5ee4984110d00284c539d91300000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-81,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:53:59,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002524cdc7b7339b844a96958d1f000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:04,B0:34:95:4C:49:17,-82,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:04,6D:63:2C:BF:89:C4,-89,null,02011a13ff4c000c0e0095c7ac783be61cf2bbed660d26000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:04,B0:34:95:4C:49:17,-82,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:04,B0:34:95:4C:49:17,-83,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:04,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002824e8c19bc79a327795f5c6ca000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5237108,-122.6755251,20.0
20151102 15:54:09,77:7C:36:F1:ED:C3,-93,null,02010613ff4c000c0e002824e8c19bc79a327795f5c6ca000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,38:99:0D:2B:E5:11,-98,null,0201041aff4c00021566622e6d652f40ca9e6f6f716661636514b46114c50000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,21:8B:14:61:B4:14,-95,null,0201040303b8fe17ffab0151e52b0d3d54d0ec5ee4984110d00284c539d91300000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,B0:34:95:4C:49:17,-85,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,77:7C:36:F1:ED:C3,-79,null,02010613ff4c000c0e002824e8c19bc79a327795f5c6ca000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,B0:34:95:4C:49:17,-87,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,77:7C:36:F1:ED:C3,-78,null,02010613ff4c000c0e002824e8c19bc79a327795f5c6ca000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:09,B0:34:95:4C:49:17,-87,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5235786,-122.6753794,20.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-88,null,02010613ff4c000c0e002c24ef24be96cbe065ccb32b2b000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,B0:34:95:4C:49:17,-81,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-84,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-83,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-81,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-80,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-79,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-79,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-81,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-84,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-87,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-86,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-85,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,B0:34:95:4C:49:17,-78,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-84,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:14,77:7C:36:F1:ED:C3,-82,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:19,77:7C:36:F1:ED:C3,-97,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:19,77:7C:36:F1:ED:C3,-85,null,02010613ff4c000c0e002d2446879687665b84750dd2d5000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-90,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-90,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-91,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-94,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-94,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-90,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-88,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-90,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,77:7C:36:F1:ED:C3,-91,null,02010613ff4c000c0e002e24bc98b5409fe9359b8a7d4e000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
20151102 15:54:24,B0:34:95:4C:49:17,-85,null,02011a0bff4c00090603710a0001650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.5233922,-122.6752943,18.0
